1,2,3,4,5,6,7;;;;;;;
1,215,175,2_14_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;1,215,175,2_14_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_14_cell_photo_cr.jpg
2,320,11,2_14_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;2,320,11,2_14_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_14_cell_photo_cr.jpg
3,165,357,2_14_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;3,165,357,2_14_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_14_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_14_cell_photo_cr.jpg
1,231,175,2_15_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;1,231,175,2_15_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_15_cell_photo_cr.jpg
2,200,353,2_15_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;2,200,353,2_15_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_15_cell_photo_cr.jpg
3,311,3,2_15_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;3,311,3,2_15_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_15_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_15_cell_photo_cr.jpg
1,175,108,2_16_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;1,175,108,2_16_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_16_cell_photo_cr.jpg
2,183,88,2_16_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;2,183,88,2_16_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_16_cell_photo_cr.jpg
3,124,127,2_16_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;3,124,127,2_16_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_16_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_16_cell_photo_cr.jpg
1,215,154,2_17_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;1,215,154,2_17_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_17_cell_photo_cr.jpg
2,357,45,2_17_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;2,357,45,2_17_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_17_cell_photo_cr.jpg
3,57,291,2_17_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;3,57,291,2_17_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_17_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_17_cell_photo_cr.jpg
1,264,54,2_18_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;1,264,54,2_18_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_18_cell_photo_cr.jpg
2,205,232,2_18_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;2,205,232,2_18_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_18_cell_photo_cr.jpg
3,343,6,2_18_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;3,343,6,2_18_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_18_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_18_cell_photo_cr.jpg
1,196,219,2_19_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;1,196,219,2_19_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_19_cell_photo_cr.jpg
2,277,211,2_19_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;2,277,211,2_19_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_19_cell_photo_cr.jpg
3,100,232,2_19_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;3,100,232,2_19_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_19_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_19_cell_photo_cr.jpg
1,113,242,2_1_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;1,113,242,2_1_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_1_cell_photo_cr.jpg
2,106,194,2_1_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;2,106,194,2_1_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_1_cell_photo_cr.jpg
3,169,234,2_1_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;3,169,234,2_1_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_1_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_1_cell_photo_cr.jpg
1,293,86,2_20_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;1,293,86,2_20_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_20_cell_photo_cr.jpg
2,350,4,2_20_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;2,350,4,2_20_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_20_cell_photo_cr.jpg
3,300,250,2_20_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;3,300,250,2_20_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_20_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_20_cell_photo_cr.jpg
1,56,265,2_21_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_21_cell_photo_cr.jpg;1,56,265,2_21_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_21_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_21_cell_photo_cr.jpg
1,195,172,2_22_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;1,195,172,2_22_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_22_cell_photo_cr.jpg
2,178,213,2_22_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;2,178,213,2_22_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_22_cell_photo_cr.jpg
3,152,194,2_22_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;3,152,194,2_22_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_22_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_22_cell_photo_cr.jpg
1,111,111,2_23_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_23_cell_photo_cr.jpg;1,111,111,2_23_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_23_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_23_cell_photo_cr.jpg
2,60,125,2_23_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_23_cell_photo_cr.jpg;2,60,125,2_23_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_23_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_23_cell_photo_cr.jpg
1,242,212,2_24_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_24_cell_photo_cr.jpg;1,242,212,2_24_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_24_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_24_cell_photo_cr.jpg
2,242,327,2_24_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_24_cell_photo_cr.jpg;2,242,327,2_24_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_24_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_24_cell_photo_cr.jpg
1,190,152,2_25_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;1,190,152,2_25_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_25_cell_photo_cr.jpg
2,338,56,2_25_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;2,338,56,2_25_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_25_cell_photo_cr.jpg
3,9,198,2_25_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;3,9,198,2_25_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_25_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_25_cell_photo_cr.jpg
1,222,189,2_26_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;1,222,189,2_26_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_26_cell_photo_cr.jpg
2,183,29,2_26_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;2,183,29,2_26_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_26_cell_photo_cr.jpg
3,301,343,2_26_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;3,301,343,2_26_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_26_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_26_cell_photo_cr.jpg
1,165,202,2_27_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_27_cell_photo_cr.jpg;1,165,202,2_27_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_27_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_27_cell_photo_cr.jpg
1,171,151,2_28_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_28_cell_photo_cr.jpg;1,171,151,2_28_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_28_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_28_cell_photo_cr.jpg
2,245,160,2_28_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_28_cell_photo_cr.jpg;2,245,160,2_28_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_28_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_28_cell_photo_cr.jpg
1,253,157,2_29_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;1,253,157,2_29_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_29_cell_photo_cr.jpg
2,342,19,2_29_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;2,342,19,2_29_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_29_cell_photo_cr.jpg
3,177,337,2_29_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;3,177,337,2_29_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_29_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_29_cell_photo_cr.jpg
1,228,210,2_2_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;1,228,210,2_2_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_2_cell_photo_cr.jpg
2,148,116,2_2_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;2,148,116,2_2_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_2_cell_photo_cr.jpg
3,325,242,2_2_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;3,325,242,2_2_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_2_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_2_cell_photo_cr.jpg
1,230,178,2_30_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;1,230,178,2_30_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_30_cell_photo_cr.jpg
2,350,36,2_30_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;2,350,36,2_30_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_30_cell_photo_cr.jpg
3,201,337,2_30_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;3,201,337,2_30_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_30_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_30_cell_photo_cr.jpg
1,101,187,2_31_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;1,101,187,2_31_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_31_cell_photo_cr.jpg
2,71,86,2_31_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;2,71,86,2_31_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_31_cell_photo_cr.jpg
3,26,266,2_31_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;3,26,266,2_31_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_31_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_31_cell_photo_cr.jpg
1,196,172,2_32_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;1,196,172,2_32_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_32_cell_photo_cr.jpg
2,42,4,2_32_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;2,42,4,2_32_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_32_cell_photo_cr.jpg
3,319,357,2_32_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;3,319,357,2_32_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_32_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_32_cell_photo_cr.jpg
1,186,179,2_33_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_33_cell_photo_cr.jpg;1,186,179,2_33_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_33_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_33_cell_photo_cr.jpg
1,91,200,2_34_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;1,91,200,2_34_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_34_cell_photo_cr.jpg
2,55,133,2_34_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;2,55,133,2_34_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_34_cell_photo_cr.jpg
3,104,275,2_34_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;3,104,275,2_34_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_34_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_34_cell_photo_cr.jpg
1,186,185,2_35_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_35_cell_photo_cr.jpg;1,186,185,2_35_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_35_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_35_cell_photo_cr.jpg
1,163,182,2_36_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_36_cell_photo_cr.jpg;1,163,182,2_36_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_36_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_36_cell_photo_cr.jpg
2,155,349,2_36_cell_photo_cr.jpg,360,360C:\Users\Администратор\Desktop\ML\foto\2\0705\2_36_cell_photo_cr.jpg;2,155,349,2_36_cell_photo_cr.jpg,360,360;;;;C:\Users\Администратор\Desktop\ML\foto\2\0705\2_36_cell_photo_cr.jpg;C:\Users\Администратор\Desktop\ML\foto\2\0705\;2_36_cell_photo_cr.jpg
